date,sku_id,region,units_ordered,price_usd,holiday_peak_flag,prime_event_flag,weekend_flag,marketing_push_flag,weather_disruption_index,weekend_flag_raw,category,unit_cost_usd,selling_price_usd,cube_ft,target_service_level,holiday_peak_flag_calendar,prime_event_flag_calendar,marketing_push_flag_calendar,weather_disruption_index_calendar,weekend_flag_calendar,revenue_usd,gross_margin_usd,month
2025-09-06,SKU-104918,South,59,168.14,0,0,1,0,0.58,1970-07-24,Electronics,112.48,134.55,0.33,0.966,0.0,0.0,1.0,0.097,1.0,9920.259999999998,3283.939999999999,2025-09
2025-09-07,SKU-101760,East,29,86.88,0,0,1,0,0.39,1970-03-15,Pet,39.01,44.01,0.77,0.983,0.0,0.0,0.0,0.5449999999999999,1.0,2519.52,1388.23,2025-09
2025-09-07,SKU-101790,West,35,32.6,0,0,1,0,0.18,1970-03-16,Electronics,96.37,130.18,0.12,0.949,0.0,0.0,0.0,0.5449999999999999,1.0,1141.0,-2231.9500000000003,2025-09
2025-09-07,SKU-102109,South,28,85.61,0,0,1,0,-0.44,1970-03-29,Beauty,61.85,78.7,0.76,0.931,0.0,0.0,0.0,0.5449999999999999,1.0,2397.08,665.28,2025-09
2025-09-07,SKU-103064,East,71,188.43,0,0,1,0,-0.31,1970-05-08,Electronics,112.48,134.55,0.33,0.966,0.0,0.0,0.0,0.5449999999999999,1.0,13378.53,5392.45,2025-09
2025-09-07,SKU-103358,North,67,146.33,0,0,1,0,0.62,1970-05-20,Pet,68.29,97.95,0.38,0.978,0.0,0.0,0.0,0.5449999999999999,1.0,9804.11,5228.68,2025-09
2025-09-07,SKU-104474,East,35,130.57,0,0,1,0,1.6,1970-07-06,Pet,68.29,97.95,0.38,0.978,0.0,0.0,0.0,0.5449999999999999,1.0,4569.95,2179.7999999999997,2025-09
2025-09-07,SKU-104894,East,84,158.38,0,0,1,1,0.41,1970-07-23,Pet,119.39,197.26,0.68,0.987,0.0,0.0,0.0,0.5449999999999999,1.0,13303.92,3275.1599999999994,2025-09
2025-09-08,SKU-101954,West,39,132.96,0,0,0,0,-0.8,1970-03-23,Pet,68.29,97.95,0.38,0.978,0.0,0.0,0.0,0.10375000000000001,0.0,5185.4400000000005,2522.13,2025-09
2025-09-08,SKU-102176,South,32,131.35,0,0,0,0,-0.03,1970-04-01,Pet,119.39,197.26,0.68,0.987,0.0,0.0,0.0,0.10375000000000001,0.0,4203.2,382.7199999999998,2025-09
2025-09-08,SKU-102283,West,32,132.03,0,0,0,0,1.12,1970-04-06,Electronics,54.03,86.74,0.58,0.976,0.0,0.0,0.0,0.10375000000000001,0.0,4224.96,2496.0,2025-09
2025-09-08,SKU-102457,East,32,149.04,0,0,0,0,1.3,1970-04-13,Electronics,47.52,108.9,0.08,0.975,0.0,0.0,0.0,0.10375000000000001,0.0,4769.28,3248.6399999999994,2025-09
2025-09-08,SKU-102548,South,48,187.23,0,0,0,0,0.73,1970-04-17,Pet,68.29,97.95,0.38,0.978,0.0,0.0,0.0,0.10375000000000001,0.0,8987.039999999999,5709.119999999999,2025-09
2025-09-08,SKU-102748,South,63,174.46,0,0,0,0,0.86,1970-04-25,Kitchen,30.06,129.52,0.22,0.931,0.0,0.0,0.0,0.10375000000000001,0.0,10990.980000000001,9097.2,2025-09
2025-09-08,SKU-102878,West,61,175.69,0,0,0,0,0.64,1970-04-30,Pet,119.39,197.26,0.68,0.987,0.0,0.0,0.0,0.10375000000000001,0.0,10717.09,3434.2999999999997,2025-09
2025-09-08,SKU-103490,East,33,105.57,0,0,0,0,0.42,1970-05-26,Pet,119.39,197.26,0.68,0.987,0.0,0.0,0.0,0.10375000000000001,0.0,3483.81,-456.06000000000023,2025-09
2025-09-08,SKU-104255,South,29,102.49,0,0,0,0,2.05,1970-06-27,Kitchen,40.39,32.87,0.64,0.972,0.0,0.0,0.0,0.10375000000000001,0.0,2972.21,1800.8999999999999,2025-09
2025-09-08,SKU-104264,South,28,127.25,0,0,0,0,2.05,1970-06-27,Pet,119.39,197.26,0.68,0.987,0.0,0.0,0.0,0.10375000000000001,0.0,3563.0,220.07999999999998,2025-09
2025-09-08,SKU-104367,West,45,32.75,0,0,0,0,1.04,1970-07-01,Kitchen,38.64,161.51,0.29,0.933,0.0,0.0,0.0,0.10375000000000001,0.0,1473.75,-265.05,2025-09
2025-09-08,SKU-104433,West,76,187.25,0,0,0,0,-0.21,1970-07-04,Home,118.88,33.69,0.21,0.975,0.0,0.0,0.0,0.10375000000000001,0.0,14231.0,5196.120000000001,2025-09
2025-09-09,SKU-101726,North,54,74.86,0,0,0,0,-0.05,1970-03-13,Pet,119.39,197.26,0.68,0.987,0.0,0.0,0.0,0.08899999999999998,0.0,4042.44,-2404.62,2025-09
2025-09-09,SKU-101780,North,70,43.85,0,0,0,0,-0.07,1970-03-16,Pet,119.39,197.26,0.68,0.987,0.0,0.0,0.0,0.08899999999999998,0.0,3069.5,-5287.799999999999,2025-09
2025-09-09,SKU-101793,West,63,98.18,0,0,0,0,-0.07,1970-03-16,Kitchen,38.64,161.51,0.29,0.933,0.0,0.0,0.0,0.08899999999999998,0.0,6185.34,3751.0200000000004,2025-09
2025-09-09,SKU-102842,West,45,196.72,0,0,0,0,0.34,1970-04-29,Pet,119.39,197.26,0.68,0.987,0.0,0.0,0.0,0.08899999999999998,0.0,8852.4,3479.85,2025-09
2025-09-09,SKU-102976,East,69,42.51,0,0,0,0,1.12,1970-05-05,Electronics,82.88,157.93,0.66,0.952,0.0,0.0,0.0,0.08899999999999998,0.0,2933.19,-2785.5299999999997,2025-09
2025-09-09,SKU-103238,East,56,31.31,0,0,0,0,-0.71,1970-05-15,Pet,119.39,197.26,0.68,0.987,0.0,0.0,0.0,0.08899999999999998,0.0,1753.36,-4932.48,2025-09
2025-09-09,SKU-103603,South,33,159.36,0,0,0,0,0.53,1970-05-31,Beauty,61.85,78.7,0.76,0.931,0.0,0.0,0.0,0.08899999999999998,0.0,5258.88,3217.830000000001,2025-09
2025-09-09,SKU-104037,East,29,160.89,0,0,0,0,1.23,1970-06-18,Home,118.88,33.69,0.21,0.975,0.0,0.0,0.0,0.08899999999999998,0.0,4665.8099999999995,1218.2899999999997,2025-09
2025-09-09,SKU-104106,South,42,81.84,0,0,0,0,0.04,1970-06-21,Toys,22.32,198.29,0.86,0.968,0.0,0.0,0.0,0.08899999999999998,0.0,3437.28,2499.84,2025-09
2025-09-09,SKU-104717,West,29,134.53,0,0,0,1,1.22,1970-07-16,Toys,14.98,175.66,1.79,0.972,0.0,0.0,0.0,0.08899999999999998,0.0,3901.37,3466.95,2025-09
2025-09-10,SKU-101743,East,66,98.19,0,0,0,0,-0.05,1970-03-14,Electronics,54.03,86.74,0.58,0.976,0.0,0.0,1.0,0.029999999999999992,0.0,6480.54,2914.56,2025-09
2025-09-10,SKU-101788,South,36,32.45,0,0,0,0,-0.77,1970-03-16,Electronics,82.88,157.93,0.66,0.952,0.0,0.0,1.0,0.029999999999999992,0.0,1168.2,-1815.4799999999998,2025-09
2025-09-10,SKU-102116,North,73,200.9,0,0,0,0,-1.07,1970-03-30,Pet,68.29,97.95,0.38,0.978,0.0,0.0,1.0,0.029999999999999992,0.0,14665.7,9680.53,2025-09
2025-09-10,SKU-102921,North,31,183.89,0,0,0,0,0.64,1970-05-02,Home,118.88,33.69,0.21,0.975,0.0,0.0,1.0,0.029999999999999992,0.0,5700.589999999999,2015.3099999999997,2025-09
2025-09-10,SKU-103209,West,25,179.71,0,0,0,0,-0.43,1970-05-14,Home,118.88,33.69,0.21,0.975,0.0,0.0,1.0,0.029999999999999992,0.0,4492.75,1520.7500000000002,2025-09
2025-09-10,SKU-103557,North,25,130.92,0,0,0,0,-0.61,1970-05-29,Kitchen,38.64,161.51,0.29,0.933,0.0,0.0,1.0,0.029999999999999992,0.0,3272.9999999999995,2306.9999999999995,2025-09
2025-09-10,SKU-103948,South,28,82.44,0,0,0,0,-0.36,1970-06-14,Electronics,82.88,157.93,0.66,0.952,0.0,0.0,1.0,0.029999999999999992,0.0,2308.3199999999997,-12.319999999999936,2025-09
2025-09-10,SKU-104487,West,58,177.3,0,0,0,0,-0.21,1970-07-06,Home,118.88,33.69,0.21,0.975,0.0,0.0,1.0,0.029999999999999992,0.0,10283.400000000001,3388.360000000001,2025-09
2025-09-11,SKU-101910,East,61,42.52,0,0,0,0,-0.01,1970-03-21,Toys,22.32,198.29,0.86,0.968,0.0,0.0,1.0,0.46699999999999997,0.0,2593.7200000000003,1232.2000000000003,2025-09
2025-09-11,SKU-102311,East,34,160.62,0,0,0,0,-0.16,1970-04-07,Kitchen,40.39,32.87,0.64,0.972,0.0,0.0,1.0,0.46699999999999997,0.0,5461.08,4087.82,2025-09
2025-09-11,SKU-102580,East,25,100.41,0,0,0,0,-0.56,1970-04-18,Electronics,82.88,157.93,0.66,0.952,0.0,0.0,1.0,0.46699999999999997,0.0,2510.25,438.25,2025-09
2025-09-11,SKU-102849,West,68,42.16,0,0,0,0,-0.52,1970-04-29,Home,118.88,33.69,0.21,0.975,0.0,0.0,1.0,0.46699999999999997,0.0,2866.8799999999997,-5216.96,2025-09
2025-09-11,SKU-103361,East,25,188.38,0,0,0,0,1.47,1970-05-21,Toys,119.1,158.8,0.61,0.973,0.0,0.0,1.0,0.46699999999999997,0.0,4709.5,1732.0,2025-09
2025-09-11,SKU-104254,South,52,169.03,0,0,0,0,-0.29,1970-06-27,Electronics,82.88,157.93,0.66,0.952,0.0,0.0,1.0,0.46699999999999997,0.0,8789.56,4479.8,2025-09
2025-09-11,SKU-104475,South,32,188.02,0,0,0,0,1.44,1970-07-06,Kitchen,38.64,161.51,0.29,0.933,0.0,0.0,1.0,0.46699999999999997,0.0,6016.64,4780.16,2025-09
2025-09-12,SKU-102653,West,30,187.6,0,0,0,0,0.73,1970-04-21,Kitchen,40.39,32.87,0.64,0.972,0.0,0.0,0.0,-0.199,0.0,5628.0,4416.299999999999,2025-09
2025-09-12,SKU-102699,East,36,136.39,0,0,0,0,1.37,1970-04-23,Home,85.74,189.02,1.49,0.954,0.0,0.0,0.0,-0.199,0.0,4910.039999999999,1823.3999999999996,2025-09
2025-09-12,SKU-102794,West,28,87.13,0,0,0,0,-0.15,1970-04-27,Electronics,112.48,134.55,0.33,0.966,0.0,0.0,0.0,-0.199,0.0,2439.64,-709.8000000000002,2025-09
2025-09-12,SKU-103084,West,57,148.82,0,0,0,0,-1.26,1970-05-09,Electronics,82.88,157.93,0.66,0.952,0.0,0.0,0.0,-0.199,0.0,8482.74,3758.58,2025-09
2025-09-12,SKU-103193,North,70,81.01,0,0,0,0,-0.03,1970-05-14,Kitchen,40.39,32.87,0.64,0.972,0.0,0.0,0.0,-0.199,0.0,5670.700000000001,2843.4000000000005,2025-09
2025-09-12,SKU-103515,West,51,100.23,0,0,0,0,0.45,1970-05-27,Home,118.88,33.69,0.21,0.975,0.0,0.0,0.0,-0.199,0.0,5111.7300000000005,-951.1499999999995,2025-09
2025-09-12,SKU-104248,West,28,188.33,0,0,0,0,1.39,1970-06-27,Electronics,50.98,190.65,0.55,0.959,0.0,0.0,0.0,-0.199,0.0,5273.240000000001,3845.8000000000006,2025-09
2025-09-12,SKU-104295,North,41,159.9,0,0,0,0,-0.29,1970-06-28,Kitchen,38.64,161.51,0.29,0.933,0.0,0.0,0.0,-0.199,0.0,6555.900000000001,4971.66,2025-09
2025-09-12,SKU-104437,North,71,158.92,0,0,0,1,-1.16,1970-07-04,Electronics,47.52,108.9,0.08,0.975,0.0,0.0,0.0,-0.199,0.0,11283.32,7909.399999999999,2025-09
2025-09-12,SKU-104985,South,25,149.3,0,0,0,0,1.56,1970-07-27,Home,85.74,189.02,1.49,0.954,0.0,0.0,0.0,-0.199,0.0,3732.5000000000005,1589.0000000000005,2025-09
2025-09-13,SKU-102377,South,32,125.89,0,0,1,0,0.98,1970-04-10,Toys,14.98,175.66,1.79,0.972,0.0,0.0,0.0,0.91875,1.0,4028.48,3549.12,2025-09
2025-09-13,SKU-102597,South,27,180.79,0,0,1,0,0.14,1970-04-19,Home,118.88,33.69,0.21,0.975,0.0,0.0,0.0,0.91875,1.0,4881.33,1671.57,2025-09
2025-09-13,SKU-103058,West,36,166.1,0,0,1,0,-1.69,1970-05-08,Pet,119.39,197.26,0.68,0.987,0.0,0.0,0.0,0.91875,1.0,5979.599999999999,1681.5599999999997,2025-09
2025-09-13,SKU-103096,South,50,195.61,0,0,1,0,-1.26,1970-05-10,Electronics,50.98,190.65,0.55,0.959,0.0,0.0,0.0,0.91875,1.0,9780.5,7231.500000000001,2025-09
2025-09-13,SKU-103503,East,78,43.19,0,0,1,0,0.62,1970-05-26,Kitchen,38.64,161.51,0.29,0.933,0.0,0.0,0.0,0.91875,1.0,3368.8199999999997,354.89999999999975,2025-09
2025-09-13,SKU-104411,North,48,123.5,0,0,1,0,0.6,1970-07-03,Toys,14.98,175.66,1.79,0.972,0.0,0.0,0.0,0.91875,1.0,5928.0,5208.96,2025-09
2025-09-14,SKU-102424,East,86,44.68,0,0,1,0,1.12,1970-04-12,Kitchen,30.06,129.52,0.22,0.931,0.0,0.0,1.0,0.23900000000000002,1.0,3842.48,1257.3200000000002,2025-09
2025-09-14,SKU-102547,North,30,126.58,0,0,1,0,1.1,1970-04-17,Electronics,47.52,108.9,0.08,0.975,0.0,0.0,1.0,0.23900000000000002,1.0,3797.4,2371.8,2025-09
2025-09-14,SKU-102961,South,27,132.17,0,0,1,0,0.34,1970-05-04,Electronics,47.52,108.9,0.08,0.975,0.0,0.0,1.0,0.23900000000000002,1.0,3568.5899999999997,2285.5499999999993,2025-09
2025-09-14,SKU-104416,East,36,85.71,0,0,1,0,0.6,1970-07-04,Electronics,82.88,157.93,0.66,0.952,0.0,0.0,1.0,0.23900000000000002,1.0,3085.56,101.87999999999994,2025-09
2025-09-14,SKU-104609,South,60,42.36,0,0,1,0,0.06,1970-07-12,Toys,14.98,175.66,1.79,0.972,0.0,0.0,1.0,0.23900000000000002,1.0,2541.6,1642.8,2025-09
2025-09-14,SKU-104742,West,35,191.99,0,0,1,0,0.95,1970-07-17,Electronics,96.37,130.18,0.12,0.949,0.0,0.0,1.0,0.23900000000000002,1.0,6719.650000000001,3346.7000000000003,2025-09
2025-09-14,SKU-104824,South,56,76.23,0,0,1,1,1.22,1970-07-21,Electronics,50.98,190.65,0.55,0.959,0.0,0.0,1.0,0.23900000000000002,1.0,4268.88,1414.0000000000005,2025-09
2025-09-15,SKU-101963,North,56,150.28,0,0,0,0,0.39,1970-03-23,Toys,14.98,175.66,1.79,0.972,0.0,0.0,0.0,0.1622222222222222,0.0,8415.68,7576.800000000001,2025-09
2025-09-15,SKU-102052,North,45,34.67,0,0,0,0,-2.22,1970-03-27,Electronics,50.98,190.65,0.55,0.959,0.0,0.0,0.0,0.1622222222222222,0.0,1560.15,-733.9499999999998,2025-09
2025-09-15,SKU-102235,North,52,188.26,0,0,0,0,-1.07,1970-04-04,Beauty,61.85,78.7,0.76,0.931,0.0,0.0,0.0,0.1622222222222222,0.0,9789.52,6573.32,2025-09
2025-09-15,SKU-103085,West,45,101.03,0,0,0,0,-0.14,1970-05-09,Kitchen,40.39,32.87,0.64,0.972,0.0,0.0,0.0,0.1622222222222222,0.0,4546.35,2728.8,2025-09
2025-09-15,SKU-103751,North,67,33.46,0,0,0,0,0.53,1970-06-06,Kitchen,40.39,32.87,0.64,0.972,0.0,0.0,0.0,0.1622222222222222,0.0,2241.82,-464.31,2025-09
2025-09-15,SKU-103888,North,35,135.3,0,0,0,0,-1.75,1970-06-12,Electronics,50.98,190.65,0.55,0.959,0.0,0.0,0.0,0.1622222222222222,0.0,4735.5,2951.2000000000007,2025-09
2025-09-15,SKU-104100,East,58,123.89,0,0,0,0,-0.18,1970-06-20,Pet,39.01,44.01,0.77,0.983,0.0,0.0,0.0,0.1622222222222222,0.0,7185.62,4923.04,2025-09
2025-09-15,SKU-104124,South,66,164.93,0,0,0,0,1.04,1970-06-21,Toys,22.32,198.29,0.86,0.968,0.0,0.0,0.0,0.1622222222222222,0.0,10885.380000000001,9412.26,2025-09
2025-09-15,SKU-104659,North,61,33.4,0,0,0,0,1.6,1970-07-14,Electronics,54.03,86.74,0.58,0.976,0.0,0.0,0.0,0.1622222222222222,0.0,2037.3999999999999,-1258.43,2025-09
2025-09-15,SKU-104752,North,37,127.04,0,0,0,0,0.95,1970-07-18,Electronics,50.98,190.65,0.55,0.959,0.0,0.0,0.0,0.1622222222222222,0.0,4700.4800000000005,2814.2200000000003,2025-09
2025-09-15,SKU-104978,South,46,201.33,0,0,0,0,1.45,1970-07-27,Pet,68.29,97.95,0.38,0.978,0.0,0.0,0.0,0.1622222222222222,0.0,9261.18,6119.840000000001,2025-09
2025-09-16,SKU-102246,North,29,89.34,0,0,0,0,1.49,1970-04-04,Pet,39.01,44.01,0.77,0.983,0.0,0.0,0.0,-0.6477777777777778,0.0,2590.86,1459.5700000000002,2025-09
2025-09-16,SKU-102434,North,61,152.46,0,0,0,0,-0.16,1970-04-12,Electronics,112.48,134.55,0.33,0.966,0.0,0.0,0.0,-0.6477777777777778,0.0,9300.060000000001,2438.78,2025-09
2025-09-16,SKU-103946,North,44,30.41,0,0,0,0,-0.24,1970-06-14,Electronics,112.48,134.55,0.33,0.966,0.0,0.0,0.0,-0.6477777777777778,0.0,1338.04,-3611.0800000000004,2025-09
2025-09-16,SKU-104439,South,36,157.73,0,0,0,0,0.01,1970-07-04,Kitchen,38.64,161.51,0.29,0.933,0.0,0.0,0.0,-0.6477777777777778,0.0,5678.28,4287.24,2025-09
2025-09-16,SKU-104517,West,42,176.71,0,0,0,1,-1.16,1970-07-08,Home,85.74,189.02,1.49,0.954,0.0,0.0,0.0,-0.6477777777777778,0.0,7421.820000000001,3820.7400000000007,2025-09
2025-09-16,SKU-104825,West,59,184.83,0,0,0,0,0.76,1970-07-21,Toys,14.98,175.66,1.79,0.972,0.0,0.0,0.0,-0.6477777777777778,0.0,10904.970000000001,10021.150000000001,2025-09
2025-09-16,SKU-104904,North,66,171.19,0,0,0,0,1.45,1970-07-24,Electronics,96.37,130.18,0.12,0.949,0.0,0.0,0.0,-0.6477777777777778,0.0,11298.539999999999,4938.12,2025-09
2025-09-17,SKU-101902,West,47,99.25,0,0,0,0,-0.05,1970-03-21,Kitchen,30.06,129.52,0.22,0.931,0.0,0.0,0.0,0.06333333333333331,0.0,4664.75,3251.93,2025-09
2025-09-17,SKU-102857,South,24,131.98,0,0,0,0,-0.39,1970-04-30,Toys,119.1,158.8,0.61,0.973,0.0,0.0,0.0,0.06333333333333331,0.0,3167.5199999999995,309.1199999999999,2025-09
2025-09-17,SKU-103373,East,48,128.58,0,0,0,0,-0.43,1970-05-21,Kitchen,40.39,32.87,0.64,0.972,0.0,0.0,0.0,0.06333333333333331,0.0,6171.84,4233.120000000001,2025-09
2025-09-17,SKU-103383,South,61,80.08,0,0,0,0,-0.43,1970-05-21,Home,85.74,189.02,1.49,0.954,0.0,0.0,0.0,0.06333333333333331,0.0,4884.88,-345.25999999999976,2025-09
2025-09-17,SKU-103431,West,36,33.3,0,0,0,0,-0.71,1970-05-23,Kitchen,38.64,161.51,0.29,0.933,0.0,0.0,0.0,0.06333333333333331,0.0,1198.8,-192.24000000000012,2025-09
2025-09-17,SKU-104035,West,29,150.88,0,0,0,0,-0.26,1970-06-18,Beauty,61.85,78.7,0.76,0.931,0.0,0.0,0.0,0.06333333333333331,0.0,4375.5199999999995,2581.87,2025-09
2025-09-17,SKU-104147,East,85,193.87,0,0,0,0,-0.18,1970-06-22,Kitchen,40.39,32.87,0.64,0.972,0.0,0.0,0.0,0.06333333333333331,0.0,16478.95,13045.800000000001,2025-09
2025-09-17,SKU-104216,West,43,185.73,0,0,0,0,-0.39,1970-06-25,Electronics,112.48,134.55,0.33,0.966,0.0,0.0,0.0,0.06333333333333331,0.0,7986.389999999999,3149.7499999999995,2025-09
2025-09-17,SKU-104279,South,59,184.14,0,0,0,0,0.66,1970-06-28,Toys,119.1,158.8,0.61,0.973,0.0,0.0,0.0,0.06333333333333331,0.0,10864.259999999998,3837.3599999999997,2025-09
2025-09-17,SKU-104440,East,52,33.57,0,0,0,0,0.01,1970-07-05,Kitchen,30.06,129.52,0.22,0.931,0.0,0.0,0.0,0.06333333333333331,0.0,1745.64,182.5200000000001,2025-09
2025-09-17,SKU-104778,North,77,163.18,0,0,0,0,0.72,1970-07-19,Electronics,96.37,130.18,0.12,0.949,0.0,0.0,0.0,0.06333333333333331,0.0,12564.86,5144.37,2025-09
2025-09-18,SKU-102372,East,33,128.16,0,0,0,0,-0.44,1970-04-09,Pet,39.01,44.01,0.77,0.983,0.0,0.0,0.0,-0.13714285714285715,0.0,4229.28,2941.9500000000003,2025-09
2025-09-18,SKU-102674,North,30,160.85,0,0,0,0,0.55,1970-04-22,Pet,68.29,97.95,0.38,0.978,0.0,0.0,0.0,-0.13714285714285715,0.0,4825.5,2776.7999999999997,2025-09
2025-09-18,SKU-102975,East,48,128.98,0,0,0,0,0.33,1970-05-04,Home,118.88,33.69,0.21,0.975,0.0,0.0,0.0,-0.13714285714285715,0.0,6191.039999999999,484.7999999999997,2025-09
2025-09-18,SKU-103024,South,28,176.48,0,0,0,0,2.27,1970-05-07,Electronics,50.98,190.65,0.55,0.959,0.0,0.0,0.0,-0.13714285714285715,0.0,4941.44,3514.0,2025-09
2025-09-18,SKU-103495,East,61,198.21,0,0,0,0,-0.11,1970-05-26,Beauty,61.85,78.7,0.76,0.931,0.0,0.0,0.0,-0.13714285714285715,0.0,12090.810000000001,8317.960000000001,2025-09
2025-09-18,SKU-104419,East,61,188.82,0,0,0,0,-0.29,1970-07-04,Electronics,47.52,108.9,0.08,0.975,0.0,0.0,0.0,-0.13714285714285715,0.0,11518.02,8619.3,2025-09
2025-09-18,SKU-104426,North,36,122.13,0,0,0,0,-0.29,1970-07-04,Pet,119.39,197.26,0.68,0.987,0.0,0.0,0.0,-0.13714285714285715,0.0,4396.68,98.63999999999982,2025-09
2025-09-18,SKU-104434,East,52,33.77,0,0,0,0,-0.29,1970-07-04,Electronics,82.88,157.93,0.66,0.952,0.0,0.0,0.0,-0.13714285714285715,0.0,1756.0400000000002,-2553.72,2025-09
2025-09-18,SKU-104606,West,48,151.86,0,0,0,0,1.04,1970-07-11,Pet,119.39,197.26,0.68,0.987,0.0,0.0,0.0,-0.13714285714285715,0.0,7289.280000000001,1558.5600000000006,2025-09
2025-09-18,SKU-104926,North,64,43.63,0,0,0,1,1.22,1970-07-25,Kitchen,30.06,129.52,0.22,0.931,0.0,0.0,0.0,-0.13714285714285715,0.0,2792.32,868.4800000000002,2025-09
2025-09-18,SKU-104972,North,48,128.62,0,0,0,0,0.42,1970-07-27,Electronics,112.48,134.55,0.33,0.966,0.0,0.0,0.0,-0.13714285714285715,0.0,6173.76,774.72,2025-09
2025-09-19,SKU-102081,East,33,109.62,0,0,0,0,0.18,1970-03-28,Kitchen,38.64,161.51,0.29,0.933,0.0,0.0,0.0,0.7466666666666666,0.0,3617.46,2342.34,2025-09
2025-09-19,SKU-102143,North,60,153.97,0,0,0,0,-2.22,1970-03-31,Toys,14.98,175.66,1.79,0.972,0.0,0.0,0.0,0.7466666666666666,0.0,9238.2,8339.400000000001,2025-09
2025-09-19,SKU-102195,West,35,83.73,0,0,0,0,-1.14,1970-04-02,Home,85.74,189.02,1.49,0.954,0.0,0.0,0.0,0.7466666666666666,0.0,2930.55,-70.34999999999968,2025-09
2025-09-19,SKU-102328,South,48,174.09,0,0,0,0,-1.07,1970-04-08,Electronics,82.88,157.93,0.66,0.952,0.0,0.0,0.0,0.7466666666666666,0.0,8356.32,4378.08,2025-09
2025-09-19,SKU-102587,East,59,171.98,0,0,0,0,-0.9,1970-04-18,Toys,119.1,158.8,0.61,0.973,0.0,0.0,0.0,0.7466666666666666,0.0,10146.82,3119.9199999999996,2025-09
2025-09-19,SKU-102924,North,70,72.66,0,0,0,0,-0.39,1970-05-02,Electronics,96.37,130.18,0.12,0.949,0.0,0.0,0.0,0.7466666666666666,0.0,5086.2,-1659.7000000000005,2025-09
2025-09-19,SKU-103068,South,41,40.67,0,0,0,0,2.27,1970-05-08,Electronics,96.37,130.18,0.12,0.949,0.0,0.0,0.0,0.7466666666666666,0.0,1667.47,-2283.7000000000003,2025-09
2025-09-19,SKU-103264,North,56,77.23,0,0,0,0,2.05,1970-05-17,Electronics,82.88,157.93,0.66,0.952,0.0,0.0,0.0,0.7466666666666666,0.0,4324.88,-316.3999999999995,2025-09
2025-09-19,SKU-103717,South,67,44.61,0,0,0,0,1.23,1970-06-04,Electronics,47.52,108.9,0.08,0.975,0.0,0.0,0.0,0.7466666666666666,0.0,2988.87,-194.97000000000025,2025-09
2025-09-19,SKU-103759,South,58,189.97,0,0,0,0,0.42,1970-06-06,Electronics,54.03,86.74,0.58,0.976,0.0,0.0,0.0,0.7466666666666666,0.0,11018.26,7884.5199999999995,2025-09
2025-09-19,SKU-104391,North,55,31.37,0,0,0,0,-0.92,1970-07-02,Home,85.74,189.02,1.49,0.954,0.0,0.0,0.0,0.7466666666666666,0.0,1725.3500000000001,-2990.3499999999995,2025-09
2025-09-19,SKU-104707,West,34,88.71,0,0,0,0,0.46,1970-07-16,Electronics,47.52,108.9,0.08,0.975,0.0,0.0,0.0,0.7466666666666666,0.0,3016.14,1400.4599999999996,2025-09
2025-09-19,SKU-104815,North,68,202.37,0,0,0,0,0.24,1970-07-20,Electronics,47.52,108.9,0.08,0.975,0.0,0.0,0.0,0.7466666666666666,0.0,13761.16,10529.8,2025-09
2025-09-19,SKU-104860,West,38,127.86,0,0,0,0,0.95,1970-07-22,Electronics,50.98,190.65,0.55,0.959,0.0,0.0,0.0,0.7466666666666666,0.0,4858.68,2921.4399999999996,2025-09
2025-09-20,SKU-102826,East,51,191.57,0,0,1,0,-0.09,1970-04-28,Electronics,50.98,190.65,0.55,0.959,0.0,0.0,1.0,0.014444444444444458,1.0,9770.07,7170.09,2025-09
2025-09-20,SKU-102981,East,40,100.8,0,0,1,0,-0.15,1970-05-05,Kitchen,38.64,161.51,0.29,0.933,0.0,0.0,1.0,0.014444444444444458,1.0,4032.0,2486.3999999999996,2025-09
2025-09-20,SKU-103221,West,34,131.23,0,0,1,0,-1.69,1970-05-15,Home,85.74,189.02,1.49,0.954,0.0,0.0,1.0,0.014444444444444458,1.0,4461.82,1546.6599999999999,2025-09
2025-09-20,SKU-104750,East,33,80.97,0,0,1,0,0.46,1970-07-17,Pet,119.39,197.26,0.68,0.987,0.0,0.0,1.0,0.014444444444444458,1.0,2672.0099999999998,-1267.8600000000001,2025-09
2025-09-21,SKU-102011,South,20,147.95,0,0,1,0,-0.05,1970-03-25,Toys,119.1,158.8,0.61,0.973,0.0,0.0,1.0,-0.05444444444444444,1.0,2959.0,576.9999999999999,2025-09
2025-09-21,SKU-102217,East,36,132.97,0,0,1,0,0.18,1970-04-03,Beauty,61.85,78.7,0.76,0.931,0.0,0.0,1.0,-0.05444444444444444,1.0,4786.92,2560.32,2025-09
2025-09-21,SKU-102324,West,39,31.15,0,0,1,0,-0.63,1970-04-07,Toys,22.32,198.29,0.86,0.968,0.0,0.0,1.0,-0.05444444444444444,1.0,1214.85,344.36999999999995,2025-09
2025-09-21,SKU-102845,East,33,138.37,0,0,1,0,-0.09,1970-04-29,Toys,14.98,175.66,1.79,0.972,0.0,0.0,1.0,-0.05444444444444444,1.0,4566.21,4071.87,2025-09
2025-09-21,SKU-103007,South,48,100.5,0,0,1,0,-0.15,1970-05-06,Toys,14.98,175.66,1.79,0.972,0.0,0.0,1.0,-0.05444444444444444,1.0,4824.0,4104.96,2025-09
