sku_id,category,unit_cost_usd,selling_price_usd,cube_ft,target_service_level
SKU-104396,Electronics,112.48,134.55,0.33,0.966
SKU-104397,Home,118.88,33.69,0.21,0.975
SKU-104398,Electronics,82.88,157.93,0.66,0.952
SKU-104399,Kitchen,40.39,32.87,0.64,0.972
SKU-104400,Electronics,96.37,130.18,0.12,0.949
SKU-104401,Electronics,47.52,108.9,0.08,0.975
SKU-104402,Pet,68.29,97.95,0.38,0.978
SKU-104403,Kitchen,38.64,161.51,0.29,0.933
SKU-104404,Kitchen,30.06,129.52,0.22,0.931
SKU-104405,Toys,119.1,158.8,0.61,0.973
SKU-104406,Pet,39.01,44.01,0.77,0.983
SKU-104407,Electronics,54.03,86.74,0.58,0.976
SKU-104408,Pet,119.39,197.26,0.68,0.987
SKU-104409,Home,85.74,189.02,1.49,0.954
SKU-104410,Electronics,50.98,190.65,0.55,0.959
SKU-104411,Toys,14.98,175.66,1.79,0.972
SKU-104412,Toys,22.32,198.29,0.86,0.968
SKU-104413,Beauty,61.85,78.7,0.76,0.931
SKU-104414,Electronics,112.48,134.55,0.33,0.966
SKU-104415,Home,118.88,33.69,0.21,0.975
SKU-104416,Electronics,82.88,157.93,0.66,0.952
SKU-104417,Kitchen,40.39,32.87,0.64,0.972
SKU-104418,Electronics,96.37,130.18,0.12,0.949
SKU-104419,Electronics,47.52,108.9,0.08,0.975
SKU-104420,Pet,68.29,97.95,0.38,0.978
SKU-104421,Kitchen,38.64,161.51,0.29,0.933
SKU-104422,Kitchen,30.06,129.52,0.22,0.931
SKU-104423,Toys,119.1,158.8,0.61,0.973
SKU-104424,Pet,39.01,44.01,0.77,0.983
SKU-104425,Electronics,54.03,86.74,0.58,0.976
SKU-104426,Pet,119.39,197.26,0.68,0.987
SKU-104427,Home,85.74,189.02,1.49,0.954
SKU-104428,Electronics,50.98,190.65,0.55,0.959
SKU-104429,Toys,14.98,175.66,1.79,0.972
SKU-104430,Toys,22.32,198.29,0.86,0.968
SKU-104431,Beauty,61.85,78.7,0.76,0.931
SKU-104432,Electronics,112.48,134.55,0.33,0.966
SKU-104433,Home,118.88,33.69,0.21,0.975
SKU-104434,Electronics,82.88,157.93,0.66,0.952
SKU-104435,Kitchen,40.39,32.87,0.64,0.972
SKU-104436,Electronics,96.37,130.18,0.12,0.949
SKU-104437,Electronics,47.52,108.9,0.08,0.975
SKU-104438,Pet,68.29,97.95,0.38,0.978
SKU-104439,Kitchen,38.64,161.51,0.29,0.933
SKU-104440,Kitchen,30.06,129.52,0.22,0.931
SKU-104441,Toys,119.1,158.8,0.61,0.973
SKU-104442,Pet,39.01,44.01,0.77,0.983
SKU-104443,Electronics,54.03,86.74,0.58,0.976
SKU-104444,Pet,119.39,197.26,0.68,0.987
SKU-104445,Home,85.74,189.02,1.49,0.954
SKU-104446,Electronics,50.98,190.65,0.55,0.959
SKU-104447,Toys,14.98,175.66,1.79,0.972
SKU-104448,Toys,22.32,198.29,0.86,0.968
SKU-104449,Beauty,61.85,78.7,0.76,0.931
SKU-104450,Electronics,112.48,134.55,0.33,0.966
SKU-104451,Home,118.88,33.69,0.21,0.975
SKU-104452,Electronics,82.88,157.93,0.66,0.952
SKU-104453,Kitchen,40.39,32.87,0.64,0.972
SKU-104454,Electronics,96.37,130.18,0.12,0.949
SKU-104455,Electronics,47.52,108.9,0.08,0.975
SKU-104456,Pet,68.29,97.95,0.38,0.978
SKU-104457,Kitchen,38.64,161.51,0.29,0.933
SKU-104458,Kitchen,30.06,129.52,0.22,0.931
SKU-104459,Toys,119.1,158.8,0.61,0.973
SKU-104460,Pet,39.01,44.01,0.77,0.983
SKU-104461,Electronics,54.03,86.74,0.58,0.976
SKU-104462,Pet,119.39,197.26,0.68,0.987
SKU-104463,Home,85.74,189.02,1.49,0.954
SKU-104464,Electronics,50.98,190.65,0.55,0.959
SKU-104465,Toys,14.98,175.66,1.79,0.972
SKU-104466,Toys,22.32,198.29,0.86,0.968
SKU-104467,Beauty,61.85,78.7,0.76,0.931
SKU-104468,Electronics,112.48,134.55,0.33,0.966
SKU-104469,Home,118.88,33.69,0.21,0.975
SKU-104470,Electronics,82.88,157.93,0.66,0.952
SKU-104471,Kitchen,40.39,32.87,0.64,0.972
SKU-104472,Electronics,96.37,130.18,0.12,0.949
SKU-104473,Electronics,47.52,108.9,0.08,0.975
SKU-104474,Pet,68.29,97.95,0.38,0.978
SKU-104475,Kitchen,38.64,161.51,0.29,0.933
SKU-104476,Kitchen,30.06,129.52,0.22,0.931
SKU-104477,Toys,119.1,158.8,0.61,0.973
SKU-104478,Pet,39.01,44.01,0.77,0.983
SKU-104479,Electronics,54.03,86.74,0.58,0.976
SKU-104480,Pet,119.39,197.26,0.68,0.987
SKU-104481,Home,85.74,189.02,1.49,0.954
SKU-104482,Electronics,50.98,190.65,0.55,0.959
SKU-104483,Toys,14.98,175.66,1.79,0.972
SKU-104484,Toys,22.32,198.29,0.86,0.968
SKU-104485,Beauty,61.85,78.7,0.76,0.931
SKU-104486,Electronics,112.48,134.55,0.33,0.966
SKU-104487,Home,118.88,33.69,0.21,0.975
SKU-104488,Electronics,82.88,157.93,0.66,0.952
SKU-104489,Kitchen,40.39,32.87,0.64,0.972
SKU-104490,Electronics,96.37,130.18,0.12,0.949
SKU-104491,Electronics,47.52,108.9,0.08,0.975
SKU-104492,Pet,68.29,97.95,0.38,0.978
SKU-104493,Kitchen,38.64,161.51,0.29,0.933
SKU-104494,Kitchen,30.06,129.52,0.22,0.931
SKU-104495,Toys,119.1,158.8,0.61,0.973
SKU-104496,Pet,39.01,44.01,0.77,0.983
SKU-104497,Electronics,54.03,86.74,0.58,0.976
SKU-104498,Pet,119.39,197.26,0.68,0.987
SKU-104499,Home,85.74,189.02,1.49,0.954
SKU-104500,Electronics,50.98,190.65,0.55,0.959
SKU-104501,Toys,14.98,175.66,1.79,0.972
SKU-104502,Toys,22.32,198.29,0.86,0.968
SKU-104503,Beauty,61.85,78.7,0.76,0.931
SKU-104504,Electronics,112.48,134.55,0.33,0.966
SKU-104505,Home,118.88,33.69,0.21,0.975
SKU-104506,Electronics,82.88,157.93,0.66,0.952
SKU-104507,Kitchen,40.39,32.87,0.64,0.972
SKU-104508,Electronics,96.37,130.18,0.12,0.949
SKU-104509,Electronics,47.52,108.9,0.08,0.975
SKU-104510,Pet,68.29,97.95,0.38,0.978
SKU-104511,Kitchen,38.64,161.51,0.29,0.933
SKU-104512,Kitchen,30.06,129.52,0.22,0.931
SKU-104513,Toys,119.1,158.8,0.61,0.973
SKU-104514,Pet,39.01,44.01,0.77,0.983
SKU-104515,Electronics,54.03,86.74,0.58,0.976
SKU-104516,Pet,119.39,197.26,0.68,0.987
SKU-104517,Home,85.74,189.02,1.49,0.954
SKU-104518,Electronics,50.98,190.65,0.55,0.959
SKU-104519,Toys,14.98,175.66,1.79,0.972
SKU-104520,Toys,22.32,198.29,0.86,0.968
SKU-104521,Beauty,61.85,78.7,0.76,0.931
SKU-104522,Electronics,112.48,134.55,0.33,0.966
SKU-104523,Home,118.88,33.69,0.21,0.975
SKU-104524,Electronics,82.88,157.93,0.66,0.952
SKU-104525,Kitchen,40.39,32.87,0.64,0.972
SKU-104526,Electronics,96.37,130.18,0.12,0.949
SKU-104527,Electronics,47.52,108.9,0.08,0.975
SKU-104528,Pet,68.29,97.95,0.38,0.978
SKU-104529,Kitchen,38.64,161.51,0.29,0.933
SKU-104530,Kitchen,30.06,129.52,0.22,0.931
SKU-104531,Toys,119.1,158.8,0.61,0.973
SKU-104532,Pet,39.01,44.01,0.77,0.983
SKU-104533,Electronics,54.03,86.74,0.58,0.976
SKU-104534,Pet,119.39,197.26,0.68,0.987
SKU-104535,Home,85.74,189.02,1.49,0.954
SKU-104536,Electronics,50.98,190.65,0.55,0.959
SKU-104537,Toys,14.98,175.66,1.79,0.972
SKU-104538,Toys,22.32,198.29,0.86,0.968
SKU-104539,Beauty,61.85,78.7,0.76,0.931
SKU-104540,Electronics,112.48,134.55,0.33,0.966
SKU-104541,Home,118.88,33.69,0.21,0.975
SKU-104542,Electronics,82.88,157.93,0.66,0.952
SKU-104543,Kitchen,40.39,32.87,0.64,0.972
SKU-104544,Electronics,96.37,130.18,0.12,0.949
SKU-104545,Electronics,47.52,108.9,0.08,0.975
SKU-104546,Pet,68.29,97.95,0.38,0.978
SKU-104547,Kitchen,38.64,161.51,0.29,0.933
SKU-104548,Kitchen,30.06,129.52,0.22,0.931
SKU-104549,Toys,119.1,158.8,0.61,0.973
SKU-104550,Pet,39.01,44.01,0.77,0.983
SKU-104551,Electronics,54.03,86.74,0.58,0.976
SKU-104552,Pet,119.39,197.26,0.68,0.987
SKU-104553,Home,85.74,189.02,1.49,0.954
SKU-104554,Electronics,50.98,190.65,0.55,0.959
SKU-104555,Toys,14.98,175.66,1.79,0.972
SKU-104556,Toys,22.32,198.29,0.86,0.968
SKU-104557,Beauty,61.85,78.7,0.76,0.931
SKU-104558,Electronics,112.48,134.55,0.33,0.966
SKU-104559,Home,118.88,33.69,0.21,0.975
SKU-104560,Electronics,82.88,157.93,0.66,0.952
SKU-104561,Kitchen,40.39,32.87,0.64,0.972
SKU-104562,Electronics,96.37,130.18,0.12,0.949
SKU-104563,Electronics,47.52,108.9,0.08,0.975
SKU-104564,Pet,68.29,97.95,0.38,0.978
SKU-104565,Kitchen,38.64,161.51,0.29,0.933
SKU-104566,Kitchen,30.06,129.52,0.22,0.931
SKU-104567,Toys,119.1,158.8,0.61,0.973
SKU-104568,Pet,39.01,44.01,0.77,0.983
SKU-104569,Electronics,54.03,86.74,0.58,0.976
SKU-104570,Pet,119.39,197.26,0.68,0.987
SKU-104571,Home,85.74,189.02,1.49,0.954
SKU-104572,Electronics,50.98,190.65,0.55,0.959
SKU-104573,Toys,14.98,175.66,1.79,0.972
SKU-104574,Toys,22.32,198.29,0.86,0.968
SKU-104575,Beauty,61.85,78.7,0.76,0.931
SKU-104576,Electronics,112.48,134.55,0.33,0.966
SKU-104577,Home,118.88,33.69,0.21,0.975
SKU-104578,Electronics,82.88,157.93,0.66,0.952
SKU-104579,Kitchen,40.39,32.87,0.64,0.972
SKU-104580,Electronics,96.37,130.18,0.12,0.949
SKU-104581,Electronics,47.52,108.9,0.08,0.975
SKU-104582,Pet,68.29,97.95,0.38,0.978
SKU-104583,Kitchen,38.64,161.51,0.29,0.933
SKU-104584,Kitchen,30.06,129.52,0.22,0.931
SKU-104585,Toys,119.1,158.8,0.61,0.973
SKU-104586,Pet,39.01,44.01,0.77,0.983
SKU-104587,Electronics,54.03,86.74,0.58,0.976
SKU-104588,Pet,119.39,197.26,0.68,0.987
SKU-104589,Home,85.74,189.02,1.49,0.954
SKU-104590,Electronics,50.98,190.65,0.55,0.959
SKU-104591,Toys,14.98,175.66,1.79,0.972
SKU-104592,Toys,22.32,198.29,0.86,0.968
SKU-104593,Beauty,61.85,78.7,0.76,0.931
SKU-104594,Electronics,112.48,134.55,0.33,0.966
SKU-104595,Home,118.88,33.69,0.21,0.975
SKU-104596,Electronics,82.88,157.93,0.66,0.952
SKU-104597,Kitchen,40.39,32.87,0.64,0.972
SKU-104598,Electronics,96.37,130.18,0.12,0.949
SKU-104599,Electronics,47.52,108.9,0.08,0.975
SKU-104600,Pet,68.29,97.95,0.38,0.978
SKU-104601,Kitchen,38.64,161.51,0.29,0.933
SKU-104602,Kitchen,30.06,129.52,0.22,0.931
SKU-104603,Toys,119.1,158.8,0.61,0.973
SKU-104604,Pet,39.01,44.01,0.77,0.983
SKU-104605,Electronics,54.03,86.74,0.58,0.976
SKU-104606,Pet,119.39,197.26,0.68,0.987
SKU-104607,Home,85.74,189.02,1.49,0.954
SKU-104608,Electronics,50.98,190.65,0.55,0.959
SKU-104609,Toys,14.98,175.66,1.79,0.972
SKU-104610,Toys,22.32,198.29,0.86,0.968
SKU-104611,Beauty,61.85,78.7,0.76,0.931
SKU-104612,Electronics,112.48,134.55,0.33,0.966
SKU-104613,Home,118.88,33.69,0.21,0.975
SKU-104614,Electronics,82.88,157.93,0.66,0.952
SKU-104615,Kitchen,40.39,32.87,0.64,0.972
SKU-104616,Electronics,96.37,130.18,0.12,0.949
SKU-104617,Electronics,47.52,108.9,0.08,0.975
SKU-104618,Pet,68.29,97.95,0.38,0.978
SKU-104619,Kitchen,38.64,161.51,0.29,0.933
SKU-104620,Kitchen,30.06,129.52,0.22,0.931
SKU-104621,Toys,119.1,158.8,0.61,0.973
SKU-104622,Pet,39.01,44.01,0.77,0.983
SKU-104623,Electronics,54.03,86.74,0.58,0.976
SKU-104624,Pet,119.39,197.26,0.68,0.987
SKU-104625,Home,85.74,189.02,1.49,0.954
SKU-104626,Electronics,50.98,190.65,0.55,0.959
SKU-104627,Toys,14.98,175.66,1.79,0.972
SKU-104628,Toys,22.32,198.29,0.86,0.968
SKU-104629,Beauty,61.85,78.7,0.76,0.931
SKU-104630,Electronics,112.48,134.55,0.33,0.966
SKU-104631,Home,118.88,33.69,0.21,0.975
SKU-104632,Electronics,82.88,157.93,0.66,0.952
SKU-104633,Kitchen,40.39,32.87,0.64,0.972
SKU-104634,Electronics,96.37,130.18,0.12,0.949
SKU-104635,Electronics,47.52,108.9,0.08,0.975
SKU-104636,Pet,68.29,97.95,0.38,0.978
SKU-104637,Kitchen,38.64,161.51,0.29,0.933
SKU-104638,Kitchen,30.06,129.52,0.22,0.931
SKU-104639,Toys,119.1,158.8,0.61,0.973
SKU-104640,Pet,39.01,44.01,0.77,0.983
SKU-104641,Electronics,54.03,86.74,0.58,0.976
SKU-104642,Pet,119.39,197.26,0.68,0.987
SKU-104643,Home,85.74,189.02,1.49,0.954
SKU-104644,Electronics,50.98,190.65,0.55,0.959
SKU-104645,Toys,14.98,175.66,1.79,0.972
SKU-104646,Toys,22.32,198.29,0.86,0.968
SKU-104647,Beauty,61.85,78.7,0.76,0.931
SKU-104648,Electronics,112.48,134.55,0.33,0.966
SKU-104649,Home,118.88,33.69,0.21,0.975
SKU-104650,Electronics,82.88,157.93,0.66,0.952
SKU-104651,Kitchen,40.39,32.87,0.64,0.972
SKU-104652,Electronics,96.37,130.18,0.12,0.949
SKU-104653,Electronics,47.52,108.9,0.08,0.975
SKU-104654,Pet,68.29,97.95,0.38,0.978
SKU-104655,Kitchen,38.64,161.51,0.29,0.933
SKU-104656,Kitchen,30.06,129.52,0.22,0.931
SKU-104657,Toys,119.1,158.8,0.61,0.973
SKU-104658,Pet,39.01,44.01,0.77,0.983
SKU-104659,Electronics,54.03,86.74,0.58,0.976
SKU-104660,Pet,119.39,197.26,0.68,0.987
SKU-104661,Home,85.74,189.02,1.49,0.954
SKU-104662,Electronics,50.98,190.65,0.55,0.959
SKU-104663,Toys,14.98,175.66,1.79,0.972
SKU-104664,Toys,22.32,198.29,0.86,0.968
SKU-104665,Beauty,61.85,78.7,0.76,0.931
SKU-104666,Electronics,112.48,134.55,0.33,0.966
SKU-104667,Home,118.88,33.69,0.21,0.975
SKU-104668,Electronics,82.88,157.93,0.66,0.952
SKU-104669,Kitchen,40.39,32.87,0.64,0.972
SKU-104670,Electronics,96.37,130.18,0.12,0.949
SKU-104671,Electronics,47.52,108.9,0.08,0.975
SKU-104672,Pet,68.29,97.95,0.38,0.978
SKU-104673,Kitchen,38.64,161.51,0.29,0.933
SKU-104674,Kitchen,30.06,129.52,0.22,0.931
SKU-104675,Toys,119.1,158.8,0.61,0.973
SKU-104676,Pet,39.01,44.01,0.77,0.983
SKU-104677,Electronics,54.03,86.74,0.58,0.976
SKU-104678,Pet,119.39,197.26,0.68,0.987
SKU-104679,Home,85.74,189.02,1.49,0.954
SKU-104680,Electronics,50.98,190.65,0.55,0.959
SKU-104681,Toys,14.98,175.66,1.79,0.972
SKU-104682,Toys,22.32,198.29,0.86,0.968
SKU-104683,Beauty,61.85,78.7,0.76,0.931
SKU-104684,Electronics,112.48,134.55,0.33,0.966
SKU-104685,Home,118.88,33.69,0.21,0.975
SKU-104686,Electronics,82.88,157.93,0.66,0.952
SKU-104687,Kitchen,40.39,32.87,0.64,0.972
SKU-104688,Electronics,96.37,130.18,0.12,0.949
SKU-104689,Electronics,47.52,108.9,0.08,0.975
SKU-104690,Pet,68.29,97.95,0.38,0.978
SKU-104691,Kitchen,38.64,161.51,0.29,0.933
SKU-104692,Kitchen,30.06,129.52,0.22,0.931
SKU-104693,Toys,119.1,158.8,0.61,0.973
SKU-104694,Pet,39.01,44.01,0.77,0.983
SKU-104695,Electronics,54.03,86.74,0.58,0.976
SKU-104696,Pet,119.39,197.26,0.68,0.987
SKU-104697,Home,85.74,189.02,1.49,0.954
SKU-104698,Electronics,50.98,190.65,0.55,0.959
SKU-104699,Toys,14.98,175.66,1.79,0.972
SKU-104700,Toys,22.32,198.29,0.86,0.968
SKU-104701,Beauty,61.85,78.7,0.76,0.931
SKU-104702,Electronics,112.48,134.55,0.33,0.966
SKU-104703,Home,118.88,33.69,0.21,0.975
SKU-104704,Electronics,82.88,157.93,0.66,0.952
SKU-104705,Kitchen,40.39,32.87,0.64,0.972
SKU-104706,Electronics,96.37,130.18,0.12,0.949
SKU-104707,Electronics,47.52,108.9,0.08,0.975
SKU-104708,Pet,68.29,97.95,0.38,0.978
SKU-104709,Kitchen,38.64,161.51,0.29,0.933
SKU-104710,Kitchen,30.06,129.52,0.22,0.931
SKU-104711,Toys,119.1,158.8,0.61,0.973
SKU-104712,Pet,39.01,44.01,0.77,0.983
SKU-104713,Electronics,54.03,86.74,0.58,0.976
SKU-104714,Pet,119.39,197.26,0.68,0.987
SKU-104715,Home,85.74,189.02,1.49,0.954
SKU-104716,Electronics,50.98,190.65,0.55,0.959
SKU-104717,Toys,14.98,175.66,1.79,0.972
SKU-104718,Toys,22.32,198.29,0.86,0.968
SKU-104719,Beauty,61.85,78.7,0.76,0.931
SKU-104720,Electronics,112.48,134.55,0.33,0.966
SKU-104721,Home,118.88,33.69,0.21,0.975
SKU-104722,Electronics,82.88,157.93,0.66,0.952
SKU-104723,Kitchen,40.39,32.87,0.64,0.972
SKU-104724,Electronics,96.37,130.18,0.12,0.949
SKU-104725,Electronics,47.52,108.9,0.08,0.975
SKU-104726,Pet,68.29,97.95,0.38,0.978
SKU-104727,Kitchen,38.64,161.51,0.29,0.933
SKU-104728,Kitchen,30.06,129.52,0.22,0.931
SKU-104729,Toys,119.1,158.8,0.61,0.973
SKU-104730,Pet,39.01,44.01,0.77,0.983
SKU-104731,Electronics,54.03,86.74,0.58,0.976
SKU-104732,Pet,119.39,197.26,0.68,0.987
SKU-104733,Home,85.74,189.02,1.49,0.954
SKU-104734,Electronics,50.98,190.65,0.55,0.959
SKU-104735,Toys,14.98,175.66,1.79,0.972
SKU-104736,Toys,22.32,198.29,0.86,0.968
SKU-104737,Beauty,61.85,78.7,0.76,0.931
SKU-104738,Electronics,112.48,134.55,0.33,0.966
SKU-104739,Home,118.88,33.69,0.21,0.975
SKU-104740,Electronics,82.88,157.93,0.66,0.952
SKU-104741,Kitchen,40.39,32.87,0.64,0.972
SKU-104742,Electronics,96.37,130.18,0.12,0.949
SKU-104743,Electronics,47.52,108.9,0.08,0.975
SKU-104744,Pet,68.29,97.95,0.38,0.978
SKU-104745,Kitchen,38.64,161.51,0.29,0.933
SKU-104746,Kitchen,30.06,129.52,0.22,0.931
SKU-104747,Toys,119.1,158.8,0.61,0.973
SKU-104748,Pet,39.01,44.01,0.77,0.983
SKU-104749,Electronics,54.03,86.74,0.58,0.976
SKU-104750,Pet,119.39,197.26,0.68,0.987
SKU-104751,Home,85.74,189.02,1.49,0.954
SKU-104752,Electronics,50.98,190.65,0.55,0.959
SKU-104753,Toys,14.98,175.66,1.79,0.972
SKU-104754,Toys,22.32,198.29,0.86,0.968
SKU-104755,Beauty,61.85,78.7,0.76,0.931
SKU-104756,Electronics,112.48,134.55,0.33,0.966
SKU-104757,Home,118.88,33.69,0.21,0.975
SKU-104758,Electronics,82.88,157.93,0.66,0.952
SKU-104759,Kitchen,40.39,32.87,0.64,0.972
SKU-104760,Electronics,96.37,130.18,0.12,0.949
SKU-104761,Electronics,47.52,108.9,0.08,0.975
SKU-104762,Pet,68.29,97.95,0.38,0.978
SKU-104763,Kitchen,38.64,161.51,0.29,0.933
SKU-104764,Kitchen,30.06,129.52,0.22,0.931
SKU-104765,Toys,119.1,158.8,0.61,0.973
SKU-104766,Pet,39.01,44.01,0.77,0.983
SKU-104767,Electronics,54.03,86.74,0.58,0.976
SKU-104768,Pet,119.39,197.26,0.68,0.987
SKU-104769,Home,85.74,189.02,1.49,0.954
SKU-104770,Electronics,50.98,190.65,0.55,0.959
SKU-104771,Toys,14.98,175.66,1.79,0.972
SKU-104772,Toys,22.32,198.29,0.86,0.968
SKU-104773,Beauty,61.85,78.7,0.76,0.931
SKU-104774,Electronics,112.48,134.55,0.33,0.966
SKU-104775,Home,118.88,33.69,0.21,0.975
SKU-104776,Electronics,82.88,157.93,0.66,0.952
SKU-104777,Kitchen,40.39,32.87,0.64,0.972
SKU-104778,Electronics,96.37,130.18,0.12,0.949
SKU-104779,Electronics,47.52,108.9,0.08,0.975
SKU-104780,Pet,68.29,97.95,0.38,0.978
SKU-104781,Kitchen,38.64,161.51,0.29,0.933
SKU-104782,Kitchen,30.06,129.52,0.22,0.931
SKU-104783,Toys,119.1,158.8,0.61,0.973
SKU-104784,Pet,39.01,44.01,0.77,0.983
SKU-104785,Electronics,54.03,86.74,0.58,0.976
SKU-104786,Pet,119.39,197.26,0.68,0.987
SKU-104787,Home,85.74,189.02,1.49,0.954
SKU-104788,Electronics,50.98,190.65,0.55,0.959
SKU-104789,Toys,14.98,175.66,1.79,0.972
SKU-104790,Toys,22.32,198.29,0.86,0.968
SKU-104791,Beauty,61.85,78.7,0.76,0.931
SKU-104792,Electronics,112.48,134.55,0.33,0.966
SKU-104793,Home,118.88,33.69,0.21,0.975
SKU-104794,Electronics,82.88,157.93,0.66,0.952
SKU-104795,Kitchen,40.39,32.87,0.64,0.972
SKU-104796,Electronics,96.37,130.18,0.12,0.949
SKU-104797,Electronics,47.52,108.9,0.08,0.975
SKU-104798,Pet,68.29,97.95,0.38,0.978
SKU-104799,Kitchen,38.64,161.51,0.29,0.933
SKU-104800,Kitchen,30.06,129.52,0.22,0.931
SKU-104801,Toys,119.1,158.8,0.61,0.973
SKU-104802,Pet,39.01,44.01,0.77,0.983
SKU-104803,Electronics,54.03,86.74,0.58,0.976
SKU-104804,Pet,119.39,197.26,0.68,0.987
SKU-104805,Home,85.74,189.02,1.49,0.954
SKU-104806,Electronics,50.98,190.65,0.55,0.959
SKU-104807,Toys,14.98,175.66,1.79,0.972
SKU-104808,Toys,22.32,198.29,0.86,0.968
SKU-104809,Beauty,61.85,78.7,0.76,0.931
SKU-104810,Electronics,112.48,134.55,0.33,0.966
SKU-104811,Home,118.88,33.69,0.21,0.975
SKU-104812,Electronics,82.88,157.93,0.66,0.952
SKU-104813,Kitchen,40.39,32.87,0.64,0.972
SKU-104814,Electronics,96.37,130.18,0.12,0.949
SKU-104815,Electronics,47.52,108.9,0.08,0.975
SKU-104816,Pet,68.29,97.95,0.38,0.978
SKU-104817,Kitchen,38.64,161.51,0.29,0.933
SKU-104818,Kitchen,30.06,129.52,0.22,0.931
SKU-104819,Toys,119.1,158.8,0.61,0.973
SKU-104820,Pet,39.01,44.01,0.77,0.983
SKU-104821,Electronics,54.03,86.74,0.58,0.976
SKU-104822,Pet,119.39,197.26,0.68,0.987
SKU-104823,Home,85.74,189.02,1.49,0.954
SKU-104824,Electronics,50.98,190.65,0.55,0.959
SKU-104825,Toys,14.98,175.66,1.79,0.972
SKU-104826,Toys,22.32,198.29,0.86,0.968
SKU-104827,Beauty,61.85,78.7,0.76,0.931
SKU-104828,Electronics,112.48,134.55,0.33,0.966
SKU-104829,Home,118.88,33.69,0.21,0.975
SKU-104830,Electronics,82.88,157.93,0.66,0.952
SKU-104831,Kitchen,40.39,32.87,0.64,0.972
SKU-104832,Electronics,96.37,130.18,0.12,0.949
SKU-104833,Electronics,47.52,108.9,0.08,0.975
SKU-104834,Pet,68.29,97.95,0.38,0.978
SKU-104835,Kitchen,38.64,161.51,0.29,0.933
SKU-104836,Kitchen,30.06,129.52,0.22,0.931
SKU-104837,Toys,119.1,158.8,0.61,0.973
SKU-104838,Pet,39.01,44.01,0.77,0.983
SKU-104839,Electronics,54.03,86.74,0.58,0.976
SKU-104840,Pet,119.39,197.26,0.68,0.987
SKU-104841,Home,85.74,189.02,1.49,0.954
SKU-104842,Electronics,50.98,190.65,0.55,0.959
SKU-104843,Toys,14.98,175.66,1.79,0.972
SKU-104844,Toys,22.32,198.29,0.86,0.968
SKU-104845,Beauty,61.85,78.7,0.76,0.931
SKU-104846,Electronics,112.48,134.55,0.33,0.966
SKU-104847,Home,118.88,33.69,0.21,0.975
SKU-104848,Electronics,82.88,157.93,0.66,0.952
SKU-104849,Kitchen,40.39,32.87,0.64,0.972
SKU-104850,Electronics,96.37,130.18,0.12,0.949
SKU-104851,Electronics,47.52,108.9,0.08,0.975
SKU-104852,Pet,68.29,97.95,0.38,0.978
SKU-104853,Kitchen,38.64,161.51,0.29,0.933
SKU-104854,Kitchen,30.06,129.52,0.22,0.931
SKU-104855,Toys,119.1,158.8,0.61,0.973
SKU-104856,Pet,39.01,44.01,0.77,0.983
SKU-104857,Electronics,54.03,86.74,0.58,0.976
SKU-104858,Pet,119.39,197.26,0.68,0.987
SKU-104859,Home,85.74,189.02,1.49,0.954
SKU-104860,Electronics,50.98,190.65,0.55,0.959
SKU-104861,Toys,14.98,175.66,1.79,0.972
SKU-104862,Toys,22.32,198.29,0.86,0.968
SKU-104863,Beauty,61.85,78.7,0.76,0.931
SKU-104864,Electronics,112.48,134.55,0.33,0.966
SKU-104865,Home,118.88,33.69,0.21,0.975
SKU-104866,Electronics,82.88,157.93,0.66,0.952
SKU-104867,Kitchen,40.39,32.87,0.64,0.972
SKU-104868,Electronics,96.37,130.18,0.12,0.949
SKU-104869,Electronics,47.52,108.9,0.08,0.975
SKU-104870,Pet,68.29,97.95,0.38,0.978
SKU-104871,Kitchen,38.64,161.51,0.29,0.933
SKU-104872,Kitchen,30.06,129.52,0.22,0.931
SKU-104873,Toys,119.1,158.8,0.61,0.973
SKU-104874,Pet,39.01,44.01,0.77,0.983
SKU-104875,Electronics,54.03,86.74,0.58,0.976
SKU-104876,Pet,119.39,197.26,0.68,0.987
SKU-104877,Home,85.74,189.02,1.49,0.954
SKU-104878,Electronics,50.98,190.65,0.55,0.959
SKU-104879,Toys,14.98,175.66,1.79,0.972
SKU-104880,Toys,22.32,198.29,0.86,0.968
SKU-104881,Beauty,61.85,78.7,0.76,0.931
SKU-104882,Electronics,112.48,134.55,0.33,0.966
SKU-104883,Home,118.88,33.69,0.21,0.975
SKU-104884,Electronics,82.88,157.93,0.66,0.952
SKU-104885,Kitchen,40.39,32.87,0.64,0.972
SKU-104886,Electronics,96.37,130.18,0.12,0.949
SKU-104887,Electronics,47.52,108.9,0.08,0.975
SKU-104888,Pet,68.29,97.95,0.38,0.978
SKU-104889,Kitchen,38.64,161.51,0.29,0.933
SKU-104890,Kitchen,30.06,129.52,0.22,0.931
SKU-104891,Toys,119.1,158.8,0.61,0.973
SKU-104892,Pet,39.01,44.01,0.77,0.983
SKU-104893,Electronics,54.03,86.74,0.58,0.976
SKU-104894,Pet,119.39,197.26,0.68,0.987
SKU-104895,Home,85.74,189.02,1.49,0.954
SKU-104896,Electronics,50.98,190.65,0.55,0.959
SKU-104897,Toys,14.98,175.66,1.79,0.972
SKU-104898,Toys,22.32,198.29,0.86,0.968
SKU-104899,Beauty,61.85,78.7,0.76,0.931
SKU-104900,Electronics,112.48,134.55,0.33,0.966
