week,sku_id,region,units_ordered,week_raw
2025-09-22,SKU-103298,South,327,2025-09-26
2025-09-22,SKU-103299,West,384,2025-09-26
2025-09-22,SKU-103300,East,238,2025-09-26
2025-09-22,SKU-103301,North,257,2025-09-26
2025-09-22,SKU-103302,South,202,2025-09-26
2025-09-22,SKU-103303,West,204,2025-09-26
2025-09-22,SKU-103304,East,409,2025-09-26
2025-09-22,SKU-103305,North,419,2025-09-26
2025-09-22,SKU-103306,South,400,2025-09-26
2025-09-22,SKU-103307,West,392,2025-09-26
2025-09-22,SKU-103308,East,370,2025-09-26
2025-09-22,SKU-103309,North,378,2025-09-26
2025-09-22,SKU-103310,South,310,2025-09-26
2025-09-22,SKU-103311,West,296,2025-09-26
2025-09-29,SKU-103312,East,254,2025-10-04
2025-09-29,SKU-103313,North,226,2025-10-04
2025-09-29,SKU-103314,South,213,2025-10-04
2025-09-29,SKU-103315,West,219,2025-10-04
2025-09-29,SKU-103316,East,404,2025-10-04
2025-09-29,SKU-103317,North,411,2025-10-04
2025-09-29,SKU-103318,South,371,2025-10-04
2025-09-29,SKU-103319,West,343,2025-10-04
2025-09-29,SKU-103320,East,365,2025-10-04
2025-09-29,SKU-103321,North,386,2025-10-04
2025-09-29,SKU-103322,South,362,2025-10-04
2025-09-29,SKU-103323,West,390,2025-10-04
2025-09-29,SKU-103324,East,527,2025-10-04
2025-09-29,SKU-103325,North,494,2025-10-04
2025-09-29,SKU-103326,South,420,2025-10-04
2025-09-29,SKU-103327,West,419,2025-10-04
2025-09-29,SKU-103328,East,213,2025-10-04
2025-09-29,SKU-103329,North,203,2025-10-04
2025-09-29,SKU-103330,South,218,2025-10-04
2025-09-29,SKU-103331,West,230,2025-10-04
2025-09-29,SKU-103332,East,390,2025-10-04
2025-09-29,SKU-103333,North,381,2025-10-04
2025-09-29,SKU-103334,South,318,2025-10-04
2025-09-29,SKU-103335,West,351,2025-10-04
2025-09-29,SKU-103336,East,259,2025-10-05
2025-09-29,SKU-103337,North,201,2025-10-05
2025-09-29,SKU-103338,South,223,2025-10-05
2025-09-29,SKU-103339,West,199,2025-10-05
2025-09-29,SKU-103340,East,315,2025-10-05
2025-09-29,SKU-103341,North,321,2025-10-05
2025-09-29,SKU-103342,South,282,2025-10-05
2025-09-29,SKU-103343,West,312,2025-10-05
2025-09-29,SKU-103344,East,252,2025-10-05
2025-09-29,SKU-103345,North,230,2025-10-05
2025-09-29,SKU-103346,South,199,2025-10-05
2025-09-29,SKU-103347,West,219,2025-10-05
2025-09-29,SKU-103348,East,253,2025-10-05
2025-09-29,SKU-103349,North,246,2025-10-05
2025-09-29,SKU-103350,South,224,2025-10-05
2025-09-29,SKU-103351,West,200,2025-10-05
2025-09-29,SKU-103352,East,377,2025-10-05
2025-09-29,SKU-103353,North,416,2025-10-05
2025-09-29,SKU-103354,South,387,2025-10-05
2025-09-29,SKU-103355,West,400,2025-10-05
2025-09-29,SKU-103356,East,320,2025-10-05
2025-09-29,SKU-103357,North,298,2025-10-05
2025-09-29,SKU-103358,South,285,2025-10-05
2025-09-29,SKU-103359,West,275,2025-10-05
2025-10-06,SKU-103360,East,331,2025-10-06
2025-10-06,SKU-103361,North,273,2025-10-06
2025-10-06,SKU-103362,South,298,2025-10-06
2025-10-06,SKU-103363,West,260,2025-10-06
2025-10-06,SKU-103364,East,481,2025-10-06
2025-10-06,SKU-103365,North,403,2025-10-06
2025-10-06,SKU-103366,South,389,2025-10-06
2025-10-06,SKU-103367,West,372,2025-10-06
2025-10-06,SKU-103368,East,480,2025-10-06
2025-10-06,SKU-103369,North,440,2025-10-06
2025-10-06,SKU-103370,South,345,2025-10-06
2025-10-06,SKU-103371,West,389,2025-10-06
2025-10-06,SKU-103372,East,217,2025-10-06
2025-10-06,SKU-103373,North,249,2025-10-06
2025-10-06,SKU-103374,South,187,2025-10-06
2025-10-06,SKU-103375,West,206,2025-10-06
2025-10-06,SKU-103376,East,404,2025-10-06
2025-10-06,SKU-103377,North,396,2025-10-06
2025-10-06,SKU-103378,South,393,2025-10-06
2025-10-06,SKU-103379,West,353,2025-10-06
2025-10-06,SKU-103380,East,378,2025-10-06
2025-10-06,SKU-103381,North,356,2025-10-06
2025-10-06,SKU-103382,South,279,2025-10-06
2025-10-06,SKU-103383,West,334,2025-10-06
2025-10-13,SKU-103384,East,244,2025-10-14
2025-10-13,SKU-103385,North,214,2025-10-14
2025-10-13,SKU-103386,South,200,2025-10-14
2025-10-13,SKU-103387,West,212,2025-10-14
2025-10-13,SKU-103388,East,411,2025-10-14
2025-10-13,SKU-103389,North,420,2025-10-14
2025-10-13,SKU-103390,South,394,2025-10-14
2025-10-13,SKU-103391,West,375,2025-10-14
2025-10-13,SKU-103392,East,447,2025-10-14
2025-10-13,SKU-103393,North,428,2025-10-14
2025-10-13,SKU-103394,South,405,2025-10-14
2025-10-13,SKU-103395,West,387,2025-10-14
2025-10-13,SKU-103396,East,500,2025-10-14
2025-10-13,SKU-103397,North,494,2025-10-14
2025-10-13,SKU-103398,South,388,2025-10-14
2025-10-13,SKU-103399,West,418,2025-10-14
2025-10-13,SKU-103400,East,234,2025-10-14
2025-10-13,SKU-103401,North,207,2025-10-14
2025-10-13,SKU-103402,South,175,2025-10-14
2025-10-13,SKU-103403,West,200,2025-10-14
2025-10-13,SKU-103404,East,369,2025-10-14
2025-10-13,SKU-103405,North,350,2025-10-14
2025-10-13,SKU-103406,South,303,2025-10-14
2025-10-13,SKU-103407,West,354,2025-10-14
2025-10-13,SKU-103408,East,220,2025-10-15
2025-10-13,SKU-103409,North,222,2025-10-15
2025-10-13,SKU-103410,South,202,2025-10-15
2025-10-13,SKU-103411,West,198,2025-10-15
2025-10-13,SKU-103412,East,306,2025-10-15
2025-10-13,SKU-103413,North,317,2025-10-15
2025-10-13,SKU-103414,South,275,2025-10-15
2025-10-13,SKU-103415,West,306,2025-10-15
2025-10-13,SKU-103416,East,251,2025-10-15
2025-10-13,SKU-103417,North,222,2025-10-15
2025-10-13,SKU-103418,South,195,2025-10-15
2025-10-13,SKU-103419,West,223,2025-10-15
2025-10-13,SKU-103420,East,236,2025-10-15
2025-10-13,SKU-103421,North,217,2025-10-15
2025-10-13,SKU-103422,South,185,2025-10-15
2025-10-13,SKU-103423,West,206,2025-10-15
2025-10-13,SKU-103424,East,442,2025-10-15
2025-10-13,SKU-103425,North,439,2025-10-15
2025-10-13,SKU-103426,South,404,2025-10-15
2025-10-13,SKU-103427,West,374,2025-10-15
2025-10-13,SKU-103428,East,296,2025-10-15
2025-10-13,SKU-103429,North,340,2025-10-15
2025-10-13,SKU-103430,South,268,2025-10-15
2025-10-13,SKU-103431,West,282,2025-10-15
2025-10-13,SKU-103432,East,331,2025-10-16
2025-10-13,SKU-103433,North,316,2025-10-16
2025-10-13,SKU-103434,South,300,2025-10-16
2025-10-13,SKU-103435,West,273,2025-10-16
2025-10-13,SKU-103436,East,431,2025-10-16
2025-10-13,SKU-103437,North,426,2025-10-16
2025-10-13,SKU-103438,South,340,2025-10-16
2025-10-13,SKU-103439,West,408,2025-10-16
2025-10-13,SKU-103440,East,447,2025-10-16
2025-10-13,SKU-103441,North,430,2025-10-16
2025-10-13,SKU-103442,South,338,2025-10-16
2025-10-13,SKU-103443,West,387,2025-10-16
2025-10-13,SKU-103444,East,242,2025-10-16
2025-10-13,SKU-103445,North,220,2025-10-16
2025-10-13,SKU-103446,South,204,2025-10-16
2025-10-13,SKU-103447,West,192,2025-10-16
2025-10-13,SKU-103448,East,445,2025-10-16
2025-10-13,SKU-103449,North,410,2025-10-16
2025-10-13,SKU-103450,South,408,2025-10-16
2025-10-13,SKU-103451,West,393,2025-10-16
2025-10-13,SKU-103452,East,376,2025-10-16
2025-10-13,SKU-103453,North,349,2025-10-16
2025-10-13,SKU-103454,South,309,2025-10-16
2025-10-13,SKU-103455,West,334,2025-10-16
2025-10-20,SKU-103456,East,237,2025-10-24
2025-10-20,SKU-103457,North,230,2025-10-24
2025-10-20,SKU-103458,South,182,2025-10-24
2025-10-20,SKU-103459,West,212,2025-10-24
2025-10-20,SKU-103460,East,436,2025-10-24
2025-10-20,SKU-103461,North,393,2025-10-24
2025-10-20,SKU-103462,South,341,2025-10-24
2025-10-20,SKU-103463,West,360,2025-10-24
2025-10-20,SKU-103464,East,394,2025-10-24
2025-10-20,SKU-103465,North,387,2025-10-24
2025-10-20,SKU-103466,South,352,2025-10-24
2025-10-20,SKU-103467,West,366,2025-10-24
2025-10-20,SKU-103468,East,475,2025-10-24
2025-10-20,SKU-103469,North,426,2025-10-24
2025-10-20,SKU-103470,South,379,2025-10-24
2025-10-20,SKU-103471,West,425,2025-10-24
2025-10-20,SKU-103472,East,240,2025-10-24
2025-10-20,SKU-103473,North,238,2025-10-24
2025-10-20,SKU-103474,South,205,2025-10-24
2025-10-20,SKU-103475,West,210,2025-10-24
2025-10-20,SKU-103476,East,364,2025-10-24
2025-10-20,SKU-103477,North,324,2025-10-24
2025-10-20,SKU-103478,South,310,2025-10-24
2025-10-20,SKU-103479,West,330,2025-10-24
2025-10-20,SKU-103480,East,213,2025-10-25
2025-10-20,SKU-103481,North,228,2025-10-25
2025-10-20,SKU-103482,South,184,2025-10-25
2025-10-20,SKU-103483,West,223,2025-10-25
2025-10-20,SKU-103484,East,309,2025-10-25
2025-10-20,SKU-103485,North,310,2025-10-25
2025-10-20,SKU-103486,South,253,2025-10-25
2025-10-20,SKU-103487,West,261,2025-10-25
2025-10-20,SKU-103488,East,235,2025-10-25
2025-10-20,SKU-103489,North,244,2025-10-25
2025-10-20,SKU-103490,South,207,2025-10-25
2025-10-20,SKU-103491,West,229,2025-10-25
2025-10-20,SKU-103492,East,229,2025-10-25
2025-10-20,SKU-103493,North,226,2025-10-25
2025-10-20,SKU-103494,South,189,2025-10-25
2025-10-20,SKU-103495,West,203,2025-10-25
2025-10-20,SKU-103496,East,428,2025-10-25
2025-10-20,SKU-103497,North,424,2025-10-25
2025-10-20,SKU-103498,South,315,2025-10-25
2025-10-20,SKU-103499,West,409,2025-10-25
2025-10-20,SKU-103500,East,316,2025-10-25
2025-10-20,SKU-103501,North,293,2025-10-25
2025-10-20,SKU-103502,South,238,2025-10-25
2025-10-20,SKU-103503,West,297,2025-10-25
2025-10-20,SKU-103504,East,273,2025-10-26
2025-10-20,SKU-103505,North,300,2025-10-26
2025-10-20,SKU-103506,South,282,2025-10-26
2025-10-20,SKU-103507,West,288,2025-10-26
2025-10-20,SKU-103508,East,403,2025-10-26
2025-10-20,SKU-103509,North,395,2025-10-26
2025-10-20,SKU-103510,South,353,2025-10-26
2025-10-20,SKU-103511,West,369,2025-10-26
2025-10-20,SKU-103512,East,468,2025-10-26
2025-10-20,SKU-103513,North,401,2025-10-26
2025-10-20,SKU-103514,South,346,2025-10-26
2025-10-20,SKU-103515,West,377,2025-10-26
2025-10-20,SKU-103516,East,232,2025-10-26
2025-10-20,SKU-103517,North,245,2025-10-26
2025-10-20,SKU-103518,South,192,2025-10-26
2025-10-20,SKU-103519,West,198,2025-10-26
2025-10-20,SKU-103520,East,421,2025-10-26
2025-10-20,SKU-103521,North,417,2025-10-26
2025-10-20,SKU-103522,South,395,2025-10-26
2025-10-20,SKU-103523,West,360,2025-10-26
2025-10-20,SKU-103524,East,357,2025-10-26
2025-10-20,SKU-103525,North,318,2025-10-26
2025-10-20,SKU-103526,South,320,2025-10-26
2025-10-20,SKU-103527,West,296,2025-10-26
2025-11-03,SKU-103528,East,235,2025-11-03
2025-11-03,SKU-103529,North,240,2025-11-03
2025-11-03,SKU-103530,South,210,2025-11-03
2025-11-03,SKU-103531,West,209,2025-11-03
2025-11-03,SKU-103532,East,401,2025-11-03
2025-11-03,SKU-103533,North,398,2025-11-03
2025-11-03,SKU-103534,South,304,2025-11-03
2025-11-03,SKU-103535,West,386,2025-11-03
2025-11-03,SKU-103536,East,433,2025-11-03
2025-11-03,SKU-103537,North,422,2025-11-03
2025-11-03,SKU-103538,South,356,2025-11-03
2025-11-03,SKU-103539,West,389,2025-11-03
2025-11-03,SKU-103540,East,478,2025-11-03
2025-11-03,SKU-103541,North,439,2025-11-03
2025-11-03,SKU-103542,South,433,2025-11-03
2025-11-03,SKU-103543,West,369,2025-11-03
2025-11-03,SKU-103544,East,226,2025-11-03
2025-11-03,SKU-103545,North,222,2025-11-03
2025-11-03,SKU-103546,South,203,2025-11-03
2025-11-03,SKU-103547,West,206,2025-11-03
2025-11-03,SKU-103548,East,338,2025-11-03
2025-11-03,SKU-103549,North,384,2025-11-03
2025-11-03,SKU-103550,South,311,2025-11-03
2025-11-03,SKU-103551,West,335,2025-11-03
2025-11-03,SKU-103552,East,210,2025-11-04
2025-11-03,SKU-103553,North,222,2025-11-04
2025-11-03,SKU-103554,South,182,2025-11-04
2025-11-03,SKU-103555,West,220,2025-11-04
2025-11-03,SKU-103556,East,279,2025-11-04
2025-11-03,SKU-103557,North,290,2025-11-04
2025-11-03,SKU-103558,South,238,2025-11-04
2025-11-03,SKU-103559,West,275,2025-11-04
2025-11-03,SKU-103560,East,244,2025-11-04
2025-11-03,SKU-103561,North,219,2025-11-04
2025-11-03,SKU-103562,South,196,2025-11-04
2025-11-03,SKU-103563,West,209,2025-11-04
2025-11-03,SKU-103564,East,226,2025-11-04
2025-11-03,SKU-103565,North,221,2025-11-04
2025-11-03,SKU-103566,South,200,2025-11-04
2025-11-03,SKU-103567,West,201,2025-11-04
2025-11-03,SKU-103568,East,443,2025-11-04
2025-11-03,SKU-103569,North,392,2025-11-04
2025-11-03,SKU-103570,South,371,2025-11-04
2025-11-03,SKU-103571,West,391,2025-11-04
2025-11-03,SKU-103572,East,306,2025-11-04
2025-11-03,SKU-103573,North,284,2025-11-04
2025-11-03,SKU-103574,South,247,2025-11-04
2025-11-03,SKU-103575,West,286,2025-11-04
2025-11-03,SKU-103576,East,333,2025-11-05
2025-11-03,SKU-103577,North,299,2025-11-05
2025-11-03,SKU-103578,South,246,2025-11-05
2025-11-03,SKU-103579,West,287,2025-11-05
2025-11-03,SKU-103580,East,386,2025-11-05
2025-11-03,SKU-103581,North,370,2025-11-05
2025-11-03,SKU-103582,South,361,2025-11-05
2025-11-03,SKU-103583,West,357,2025-11-05
2025-11-03,SKU-103584,East,427,2025-11-05
2025-11-03,SKU-103585,North,403,2025-11-05
2025-11-03,SKU-103586,South,372,2025-11-05
2025-11-03,SKU-103587,West,306,2025-11-05
2025-11-03,SKU-103588,East,215,2025-11-05
2025-11-03,SKU-103589,North,200,2025-11-05
2025-11-03,SKU-103590,South,202,2025-11-05
2025-11-03,SKU-103591,West,215,2025-11-05
2025-11-03,SKU-103592,East,414,2025-11-05
2025-11-03,SKU-103593,North,407,2025-11-05
2025-11-03,SKU-103594,South,376,2025-11-05
2025-11-03,SKU-103595,West,404,2025-11-05
2025-11-03,SKU-103596,East,364,2025-11-05
2025-11-03,SKU-103597,North,345,2025-11-05
2025-11-03,SKU-103598,South,300,2025-11-05
2025-11-03,SKU-103599,West,309,2025-11-05
2025-11-10,SKU-103600,East,218,2025-11-13
2025-11-10,SKU-103601,North,241,2025-11-13
2025-11-10,SKU-103602,South,188,2025-11-13
2025-11-10,SKU-103603,West,200,2025-11-13
2025-11-10,SKU-103604,East,408,2025-11-13
2025-11-10,SKU-103605,North,420,2025-11-13
2025-11-10,SKU-103606,South,334,2025-11-13
2025-11-10,SKU-103607,West,401,2025-11-13
2025-11-10,SKU-103608,East,471,2025-11-13
2025-11-10,SKU-103609,North,378,2025-11-13
2025-11-10,SKU-103610,South,324,2025-11-13
2025-11-10,SKU-103611,West,358,2025-11-13
2025-11-10,SKU-103612,East,460,2025-11-13
2025-11-10,SKU-103613,North,420,2025-11-13
2025-11-10,SKU-103614,South,415,2025-11-13
2025-11-10,SKU-103615,West,431,2025-11-13
2025-11-10,SKU-103616,East,226,2025-11-13
2025-11-10,SKU-103617,North,223,2025-11-13
2025-11-10,SKU-103618,South,206,2025-11-13
2025-11-10,SKU-103619,West,220,2025-11-13
2025-11-10,SKU-103620,East,361,2025-11-13
2025-11-10,SKU-103621,North,325,2025-11-13
2025-11-10,SKU-103622,South,308,2025-11-13
2025-11-10,SKU-103623,West,338,2025-11-13
2025-11-10,SKU-103624,East,279,2025-11-14
2025-11-10,SKU-103625,North,236,2025-11-14
2025-11-10,SKU-103626,South,178,2025-11-14
2025-11-10,SKU-103627,West,219,2025-11-14
2025-11-10,SKU-103628,East,298,2025-11-14
2025-11-10,SKU-103629,North,311,2025-11-14
2025-11-10,SKU-103630,South,252,2025-11-14
2025-11-10,SKU-103631,West,281,2025-11-14
2025-11-10,SKU-103632,East,234,2025-11-14
2025-11-10,SKU-103633,North,226,2025-11-14
2025-11-10,SKU-103634,South,179,2025-11-14
2025-11-10,SKU-103635,West,199,2025-11-14
2025-11-10,SKU-103636,East,226,2025-11-14
2025-11-10,SKU-103637,North,216,2025-11-14
2025-11-10,SKU-103638,South,211,2025-11-14
2025-11-10,SKU-103639,West,200,2025-11-14
2025-11-10,SKU-103640,East,459,2025-11-14
2025-11-10,SKU-103641,North,442,2025-11-14
2025-11-10,SKU-103642,South,383,2025-11-14
2025-11-10,SKU-103643,West,365,2025-11-14
2025-11-10,SKU-103644,East,322,2025-11-14
2025-11-10,SKU-103645,North,302,2025-11-14
2025-11-10,SKU-103646,South,275,2025-11-14
2025-11-10,SKU-103647,West,287,2025-11-14
2025-11-10,SKU-103648,East,286,2025-11-15
2025-11-10,SKU-103649,North,322,2025-11-15
2025-11-10,SKU-103650,South,258,2025-11-15
2025-11-10,SKU-103651,West,271,2025-11-15
2025-11-10,SKU-103652,East,422,2025-11-15
2025-11-10,SKU-103653,North,375,2025-11-15
2025-11-10,SKU-103654,South,349,2025-11-15
2025-11-10,SKU-103655,West,400,2025-11-15
2025-11-10,SKU-103656,East,382,2025-11-15
2025-11-10,SKU-103657,North,415,2025-11-15
2025-11-10,SKU-103658,South,347,2025-11-15
2025-11-10,SKU-103659,West,378,2025-11-15
2025-11-10,SKU-103660,East,225,2025-11-15
2025-11-10,SKU-103661,North,222,2025-11-15
2025-11-10,SKU-103662,South,196,2025-11-15
2025-11-10,SKU-103663,West,214,2025-11-15
2025-11-10,SKU-103664,East,410,2025-11-15
2025-11-10,SKU-103665,North,444,2025-11-15
2025-11-10,SKU-103666,South,362,2025-11-15
2025-11-10,SKU-103667,West,366,2025-11-15
2025-11-10,SKU-103668,East,383,2025-11-15
2025-11-10,SKU-103669,North,368,2025-11-15
2025-11-10,SKU-103670,South,326,2025-11-15
2025-11-10,SKU-103671,West,313,2025-11-15
2025-11-17,SKU-103672,East,226,2025-11-23
2025-11-17,SKU-103673,North,226,2025-11-23
2025-11-17,SKU-103674,South,188,2025-11-23
2025-11-17,SKU-103675,West,180,2025-11-23
2025-11-17,SKU-103676,East,364,2025-11-23
2025-11-17,SKU-103677,North,367,2025-11-23
2025-11-17,SKU-103678,South,326,2025-11-23
2025-11-17,SKU-103679,West,354,2025-11-23
2025-11-17,SKU-103680,East,396,2025-11-23
2025-11-17,SKU-103681,North,392,2025-11-23
2025-11-17,SKU-103682,South,312,2025-11-23
2025-11-17,SKU-103683,West,327,2025-11-23
2025-11-17,SKU-103684,East,452,2025-11-23
2025-11-17,SKU-103685,North,421,2025-11-23
2025-11-17,SKU-103686,South,382,2025-11-23
2025-11-17,SKU-103687,West,397,2025-11-23
2025-11-17,SKU-103688,East,211,2025-11-23
2025-11-17,SKU-103689,North,232,2025-11-23
2025-11-17,SKU-103690,South,203,2025-11-23
2025-11-17,SKU-103691,West,177,2025-11-23
2025-11-17,SKU-103692,East,348,2025-11-23
2025-11-17,SKU-103693,North,295,2025-11-23
2025-11-17,SKU-103694,South,295,2025-11-23
2025-11-17,SKU-103695,West,328,2025-11-23
2025-11-24,SKU-103696,East,219,2025-11-24
2025-11-24,SKU-103697,North,196,2025-11-24
2025-11-24,SKU-103698,South,198,2025-11-24
2025-11-24,SKU-103699,West,179,2025-11-24
2025-11-24,SKU-103700,East,287,2025-11-24
2025-11-24,SKU-103701,North,264,2025-11-24
2025-11-24,SKU-103702,South,222,2025-11-24
2025-11-24,SKU-103703,West,257,2025-11-24
2025-11-24,SKU-103704,East,216,2025-11-24
2025-11-24,SKU-103705,North,214,2025-11-24
2025-11-24,SKU-103706,South,173,2025-11-24
2025-11-24,SKU-103707,West,190,2025-11-24
2025-11-24,SKU-103708,East,215,2025-11-24
2025-11-24,SKU-103709,North,224,2025-11-24
2025-11-24,SKU-103710,South,192,2025-11-24
2025-11-24,SKU-103711,West,192,2025-11-24
2025-11-24,SKU-103712,East,416,2025-11-24
2025-11-24,SKU-103713,North,385,2025-11-24
2025-11-24,SKU-103714,South,345,2025-11-24
2025-11-24,SKU-103715,West,385,2025-11-24
2025-11-24,SKU-103716,East,319,2025-11-24
2025-11-24,SKU-103717,North,286,2025-11-24
2025-11-24,SKU-103718,South,234,2025-11-24
2025-11-24,SKU-103719,West,271,2025-11-24
2025-11-24,SKU-103720,East,282,2025-11-25
2025-11-24,SKU-103721,North,267,2025-11-25
2025-11-24,SKU-103722,South,255,2025-11-25
2025-11-24,SKU-103723,West,274,2025-11-25
2025-11-24,SKU-103724,East,426,2025-11-25
2025-11-24,SKU-103725,North,385,2025-11-25
2025-11-24,SKU-103726,South,312,2025-11-25
2025-11-24,SKU-103727,West,348,2025-11-25
2025-11-24,SKU-103728,East,417,2025-11-25
2025-11-24,SKU-103729,North,414,2025-11-25
2025-11-24,SKU-103730,South,318,2025-11-25
2025-11-24,SKU-103731,West,285,2025-11-25
2025-11-24,SKU-103732,East,228,2025-11-25
2025-11-24,SKU-103733,North,228,2025-11-25
2025-11-24,SKU-103734,South,188,2025-11-25
2025-11-24,SKU-103735,West,181,2025-11-25
2025-11-24,SKU-103736,East,387,2025-11-25
2025-11-24,SKU-103737,North,359,2025-11-25
2025-11-24,SKU-103738,South,345,2025-11-25
2025-11-24,SKU-103739,West,349,2025-11-25
2025-11-24,SKU-103740,East,356,2025-11-25
2025-11-24,SKU-103741,North,328,2025-11-25
2025-11-24,SKU-103742,South,315,2025-11-25
2025-11-24,SKU-103743,West,312,2025-11-25
2025-12-01,SKU-103744,East,38,2025-12-03
2025-12-01,SKU-103745,North,31,2025-12-03
2025-12-01,SKU-103746,South,23,2025-12-03
2025-12-01,SKU-103747,West,37,2025-12-03
2025-12-01,SKU-103748,East,65,2025-12-03
2025-12-01,SKU-103749,North,56,2025-12-03
2025-12-01,SKU-103750,South,51,2025-12-03
2025-12-01,SKU-103751,West,49,2025-12-03
2025-12-01,SKU-103752,East,51,2025-12-03
2025-12-01,SKU-103753,North,42,2025-12-03
2025-12-01,SKU-103754,South,51,2025-12-03
2025-12-01,SKU-103755,West,56,2025-12-03
2025-12-01,SKU-103756,East,79,2025-12-03
2025-12-01,SKU-103757,North,54,2025-12-03
2025-12-01,SKU-103758,South,57,2025-12-03
2025-12-01,SKU-103759,West,60,2025-12-03
2025-12-01,SKU-103760,East,30,2025-12-03
2025-12-01,SKU-103761,North,23,2025-12-03
2025-12-01,SKU-103762,South,24,2025-12-03
2025-12-01,SKU-103763,West,30,2025-12-03
2025-12-01,SKU-103764,East,39,2025-12-03
2025-12-01,SKU-103765,North,43,2025-12-03
2025-12-01,SKU-103766,South,26,2025-12-03
2025-12-01,SKU-103767,West,55,2025-12-03
2025-12-01,SKU-103768,East,33,2025-12-04
2025-12-01,SKU-103769,North,33,2025-12-04
2025-12-01,SKU-103770,South,20,2025-12-04
2025-12-01,SKU-103771,West,23,2025-12-04
2025-12-01,SKU-103772,East,36,2025-12-04
2025-12-01,SKU-103773,North,49,2025-12-04
2025-12-01,SKU-103774,South,35,2025-12-04
2025-12-01,SKU-103775,West,42,2025-12-04
2025-12-01,SKU-103776,East,31,2025-12-04
2025-12-01,SKU-103777,North,16,2025-12-04
2025-12-01,SKU-103778,South,27,2025-12-04
2025-12-01,SKU-103779,West,28,2025-12-04
2025-12-01,SKU-103780,East,29,2025-12-04
2025-12-01,SKU-103781,North,30,2025-12-04
2025-12-01,SKU-103782,South,25,2025-12-04
2025-12-01,SKU-103783,West,27,2025-12-04
2025-12-01,SKU-103784,East,66,2025-12-04
2025-12-01,SKU-103785,North,39,2025-12-04
2025-12-01,SKU-103786,South,48,2025-12-04
2025-12-01,SKU-103787,West,47,2025-12-04
2025-12-01,SKU-103788,East,37,2025-12-04
2025-12-01,SKU-103789,North,38,2025-12-04
2025-12-01,SKU-103790,South,32,2025-12-04
2025-12-01,SKU-103791,West,33,2025-12-04
2025-12-01,SKU-103792,East,34,2025-12-05
2025-12-01,SKU-103793,North,24,2025-12-05
2025-12-01,SKU-103794,South,32,2025-12-05
2025-12-01,SKU-103795,West,40,2025-12-05
2025-12-01,SKU-103796,East,49,2025-12-05
2025-12-01,SKU-103797,North,43,2025-12-05
2025-12-01,SKU-103798,South,50,2025-12-05
2025-12-01,SKU-103799,West,49,2025-12-05
